stop_id,stop_name,stop_desc,stop_lat,stop_lon
2000156,PADANG MPK 2,JLN BUKIT UBI,3.8114547216031,103.32161953427
2000548,7 ELEVEN BKT UBI,JLN BUKIT UBI,3.8102614498865,103.32182890913
2000185,KOSPEK MPK,JLN SG LEMBING,3.8147507256109,103.31921841975
2000147,PEJABAT KEMAS,JLN SG LEMBING,3.8182846933878,103.31367487094
2000159,JKR DAERAH KUANTAN,JLN SG LEMBING,3.8199777398678,103.31010648715
2000393,MASJID INDERA MAHKOTA,JLN SG LEMBING,3.8239299287656,103.30574142016
2000305,SMK TENGKU PANGLIMA PERANG,JLN SULTAN ABDULLAH,3.8229470903612,103.29352668905
2000365,INDERA MAHKOTA 5,JLN SULTAN ABDULLAH,3.8221568028962,103.29174572562
2000107,BALAI BOMBA INDERA MAHKOTA,JLN SULTAN ABDULLAH,3.820815349917,103.28567160853
2000002,KOLEJ SHAHPUTRA,JLN SULTAN ABDULLAH,3.8239171383858,103.28120914432
2000124,(M) SMK INDERA MAHKOTA 2,JLN SG LEMBING,3.8320791791975,103.27045266597
2000172,KOLEJ PROFESSIONAL MARA,JLN SG LEMBING,3.8382711787797,103.26486753922
2000190,KAMPUNG PADANG,JLN SG LEMBING,3.8522613824236,103.26095902236
2000522,SK KG.PADANG JAYA,JLN SG LEMBING,3.8555015435063,103.25794548745
2000300,SM PENDIDIKAN KHAS VOKASIONAL,JLN SG LEMBING,3.8578930614225,103.25560887526
2000202,MEDAN SELERA,JLN KG PADANG 4,3.8636329995328,103.25016840523
2000209,PERUMAHAN TAMAN IMPIAN,JLN KG PADANG 4,3.8657195424335,103.2490477668
2000440,(M) BUKIT SAGU,JLN BUKIT SAGU,3.9634048790893,103.18914052341
2000526,SIMPANG JLN TERATAI,JLN KEMUNING,3.9490673555917,103.19496993176
2000524,BUKIT KUANTAN,JLN BUKIT KUANTAN,3.9506789134269,103.23786887934
2000048,TAMAN BUKIT GOH PERDANA,JLN UTAMA BUKIT GOH,3.9093065056273,103.25396370428
2000433,BUKIT GOH,JLN UTAMA BUKIT GOH,3.9126668967999,103.25662176519
2000239,SHELL  BUKIT GOH,JLN BUKIT GOH,3.9042191472467,103.24706867471
2000426,MAN AIK TRADING,JLN BUKIT GOH,3.8725397704687,103.25003309113
2000001,PASARAYA JAYA GADING,JLN BUKIT GOH,3.8696401692459,103.24716710538
2000368,TERUS MAJU,JLN BUKIT GOH,3.8650009248669,103.24263918674
2000400,KAMPUNG PADANG PERDANA,JLN SG LEMBING,3.8637213385405,103.24479350495
2000216,SMK INDERA MAHKOTA 2,JLN SG LEMBING,3.8322688033775,103.27031724512
2000467,ASTANA GOLF,JLN SG LEMBING,3.8376264819222,103.2858902335
2000547,KUANTAN MEDICAL CENTER,JLN SG LEMBING,3.8286463880665,103.29919614036
2000007,INDERA MAHKOTA 8,JLN SG LEMBING,3.8258865279963,103.30285669655
2000330,GEDUNG TEN TEN,JLN SG LEMBING,3.8628810258994,103.24947672429
2000186,KAMPUNG PADANG PERDANA,JLN SG LEMBING,3.8636573678974,103.2444695333
2000020,TERUS MAJU,JLN BUKIT GOH,3.8649464073405,103.24251325883
2000120,PASARAYA JAYA GADING,JLN BUKIT GOH,3.8696127238379,103.24701411183
2000082,WAWASAN AL HUDA,JLN BUKIT GOH,3.8715608502292,103.24891873337
2000334,(M) AKADEMI FELDA,JLN BUKIT GOH,3.9027817456675,103.24725172223
2000525,BHP BUKIT KUANTAN,JLN BUKIT KUANTAN,3.9441959181354,103.24239340591
2000100,SIMPANG JLN TERATAI,JLN KEMUNING,3.9488864494424,103.1949433121
2000454,LOT KEDAI,JLN BUKIT SAGU,3.9501961588036,103.1942832225
2000081,(M) SUNGAI LEMBING,JLN SG LEMBING,3.9159885041067,103.03403555962
2000211,BALAI POLIS SG. LEMBING,JLN SG LEMBING,3.9185425612079,103.03587508456
2000545,MASJID SUNGAI LEMBING,JLN SG LEMBING,3.9205600325729,103.03638351306
2000457,PINTU GERBANG SG. LEMBING,JLN SG LEMBING,3.9225872246792,103.03717999702
2000112,SK SUNGAI LEMBING,JLN SG LEMBING,3.9277952046663,103.04487398377
2000126,KAMPUNG KUALA KENAU,JLN SG LEMBING,3.9306304861208,103.04710902031
2000183,LOJI AIR SG.LEMBING,JLN SG LEMBING,3.9319546199736,103.05655868535
2000292,KLINIK KESIHATAN SG. LEMBING,JLN SG LEMBING,3.9254098644661,103.07274253039
2000409,SIMPANG KG. KAWAH,JLN SG LEMBING,3.9244243223905,103.07666094621
2000546,KAMPUNG BATU 6,JLN SG LEMBING,3.9137547868303,103.09631100598
2000023,KAMPUNG NADAK,JLN SG LEMBING,3.909987506054,103.10568225661
2000042,KAMPUNG KOLEK,JLN SG LEMBING,3.907795,103.104436
2000551,KAMPUNG SUNGAI DERHAKA,JLN SG LEMBING,3.9048270455653,103.12285289372
2000322,KAMPUNG SUNGAI CHARU,JLN SG LEMBING,3.9031976380388,103.12607047352
2000410,(M) P.A.K.R PANCHING,JLN SG LEMBING,3.8998522782859,103.13833955529
2000319,PEKAN PANCHING,JLN SG LEMBING,3.8963132513556,103.14490130867
2000115,KLINIK DESA PANCHING,JLN SG LEMBING,3.8913568110965,103.14839619796
2000258,SK PANCHING,JLN SG LEMBING,3.8901199214569,103.14925415328
2000242,KAMPUNG PANCHING,JLN SG LEMBING,3.8869328345096,103.15143974725
2000036,KAMPUNG BARU ATONG,JLN SG LEMBING,3.8829331365734,103.16659090949
2000215,TONG AH ESTATE,JLN SG LEMBING,3.8821781326942,103.16868116135
2000314,SURAU KAMPUNGBARU ATONG,JLN SG LEMBING,3.8816847411959,103.17049176499
2000219,SIMPANG SUNGAI PANDAN,JLN SG LEMBING,3.8805810181696,103.1744013086
2000477,SIMPANG JALAN JELAWAT,JLN SG LEMBING,3.8792444288284,103.17935566292
2000503,PASIR KEMUDI,JLN SG LEMBING,3.8759320456425,103.18641186099
2000346,BALAI PEMERIKSAAN,JLN SG LEMBING,3.872240047982,103.19358586572
2000085,SIMPANG BUKIT KUIN 3,JLN SG LEMBING,3.8630940673617,103.20440840167
2000228,KAMPUNG BATU SAWAR,JLN SG LEMBING,3.8620619866378,103.21236893429
2000504,SIMPANG BUKIT KUIN,JLN SG LEMBING,3.8627752190175,103.21612157103
2000317,PEJABAT RENJER HUTAN,JLN SG LEMBING,3.8642574477549,103.24168641428
2000549,MEDAN SELERA,JLN SG LEMBING,3.8629896121866,103.24951251323
2000489,PEJABAT RENJER HUTAN,JLN SG LEMBING,3.8641216963173,103.24163267675
2000458,SIMPANG BUKIT KUIN,JLN SG LEMBING,3.8627117698247,103.21604968183
2000041,KAMPUNG BATU SAWAR,JLN SG LEMBING,3.8621818191692,103.21344900702
2000146,SIMPANG BUKIT KUIN 3,JLN SG LEMBING,3.8629943523564,103.20429157674
2000288,PASIR KEMUDI,JLN SG LEMBING,3.8759587274856,103.18620474178
2000371,SIMPANG JALAN JELAWAT,JLN SG LEMBING,3.8792077345637,103.17911266831
2000298,SIMPANG SUNGAI PANDAN,JLN SG LEMBING,3.8803376178299,103.17474393388
2000450,SURAU KAMPUNGBARU ATONG,JLN SG LEMBING,3.8815670354629,103.17041999686
2000106,TONG AH ESTATE,JLN SG LEMBING,3.8820426555968,103.16875347484
2000479,KAMPUNG BARU ATONG,JLN SG LEMBING,3.8829863902145,103.16613165759
2000008,KAMPUNG PANCHING,JLN SG LEMBING,3.8869414612049,103.15125067277
2000277,SK PANCHING,JLN SG LEMBING,3.890246075352,103.14905581905
2000304,PEKAN PANCHING,JLN SG LEMBING,3.8961957037825,103.14490156624
2000056,P.A.K.R PANCHING,JLN SG LEMBING,3.8998967090617,103.1379883513
2000084,KAMPUNG SUNGAI CHARU,JLN SG LEMBING,3.9031252615862,103.12605262862
2000338,KAMPUNG SUNGAI DERHAKA,JLN SG LEMBING,3.9046551869285,103.12282626752
2000272,KAMPUNG KOLEK,JLN SG LEMBING,3.9079954100808,103.1044173566
2000373,KAMPUNG NADAK,JLN SG LEMBING,3.9100054267394,103.10561019506
2000800,KAMPUNG BATU 6,JLN SG LEMBING,3.9137093723788,103.09622108202
2000231,SIMPANG KG. KAWAH,JLN SG LEMBING,3.9243873032668,103.07629192164
2000222,KLINIK KESIHATAN SG. LEMBING,JLN SG LEMBING,3.9253191346723,103.07260769865
2000210,LOJI AIR SG.LEMBING,JLN SG LEMBING,3.9318549304248,103.05645988727
2000449,KAMPUNG KUALA KENAU,JLN SG LEMBING,3.9314275204102,103.04769233337
2000249,SK SUNGAI LEMBING,JLN SG LEMBING,3.9276951975023,103.04464015075
2000501,PINTU GERBANG SG. LEMBING,JLN SG LEMBING,3.9225332933565,103.03731515947
2000666,SMK PELABUHAN,JLN BALOK PERDANA,3.9604778864803,103.3774942476
2000667,KUARTERS TLDM,JLN BALOK PERDANA,3.9581625310208,103.37275339612
2000668,PERUMAHAN BALOK PERDANA,JLN BALOK PERDANA,3.9591008243991,103.37163500874
2000558,KAMPUNG BERAHI,JLN BESERAH,3.9624284530139,103.39457212313
2000559,KAMPUNG SEBERANG BALOK,JLN BESERAH,3.9575256692185,103.38925988508
2000560,TAMAN KASHA VILLA,JLN BESERAH,3.9530045394969,103.38489244139
2000630,TAMAN BALOK AMAN,JLN BESERAH,3.9454436083155,103.37988262055
2000562,TAMAN BALOK PANTAI,JLN BESERAH,3.9408146159593,103.3712384587
2000563,SK BALOK,JLN BESERAH,3.9380269944318,103.37006432523
2000564,MASJID PANTAI BALOK,JLN BESERAH,3.9346329147153,103.36860324213
2000565,KAMPUNG BALOK,JLN BESERAH,3.9303162904999,103.3670719281
2000567,TAMAN BALOK JAYA,JLN BESERAH,3.9280005277128,103.36671626755
2000568,TAMAN BALOK JAYA 2,JLN BESERAH,3.9255583727403,103.36646890117
2000569,NATURAL BATIK VILLAGE,JLN BESERAH,3.9229715448283,103.36623081846
2000570,KAMPUNG CHENGAL LEMPONG,JLN BESERAH,3.9184851193544,103.36572630159
2000572,KAMPUNG SUNGAI KARANG PANTAI,JLN BESERAH,3.9155543167784,103.36531780603
2000573,LE VILLAGE,JLN BESERAH,3.9130213269443,103.36486351786
2000574,(M) SWISS GARDEN RESORT SPA,JLN BESERAH,3.9097827936938,103.36432055809
2000571,KAMPUNG SUNGAI KARANG DARAT,JLN BESERAH,3.9035604169976,103.3639904653
2000575,MASJID TENGKU PANGLIMA PERANG,JLN BESERAH,3.8956568697194,103.3641047918
2000576,KAMPUNG SUNGAI KARANG,JLN BESERAH,3.8937403287698,103.36442362427
2000577,TAMAN BATU HITAM,JLN BESERAH,3.8899885105378,103.36499809698
2000578,PANTAI BATU HITAM,JLN BESERAH,3.8823108958657,103.36503989553
2000579,SMK BESERAH,JLN BESERAH,3.8789299823568,103.36568565267
2000580,KAMPUNG BATU HITAM,JLN BESERAH,3.8761363680428,103.36606916869
2000665,SHELL TAMAN BESERAH,JLN BESERAH,3.8708644981408,103.36624134604
2000582,DUTA SAND,JLN BESERAH,3.8673926059709,103.36660813753
2000583,SURAU HAJI ZAINON,JLN BESERAH,3.8645243990845,103.36583032858
2000584,TAMAN SATELIT VILLAGE,JLN BESERAH,3.8625235749867,103.36465471078
2000585,MASJID BESERAH,JLN BESERAH,3.8605058999704,103.36411836982
2000586,ASTAKA,JLN BESERAH,3.8581821476093,103.36430288423
2000587,TAMAN PELINDUNG BAYU,JLN BESERAH,3.8557124705528,103.36384843706
2000588,POLIKLINIK KOMUNITI,JLN BESERAH,3.8494318627448,103.36145656626
2000589,TAMAN PELINDUNG,JLN BESERAH,3.8470974375255,103.36079478907
2000590,PASARAYA TUNAS MANJA,JLN BESERAH,3.8369436612412,103.35232424502
2000591,PETRON,JLN BESERAH,3.8335271013763,103.34855851509
2000592,GEDUNG TEN TEN,JLN BESERAH,3.8327197003507,103.34723662019
2000593,KOTA MOTOR,JLN BESERAH,3.8312322671146,103.34498872627
2000631,SMK SULTAN ABU BAKAR,JLN BESERAH,3.8265344991446,103.33807449834
2000633,RESTORAN ZAM ZAM,JLN BESERAH,3.8250911489197,103.33525037245
2000259,SK GALING,JLN BESERAH,3.8240746249372,103.33335272888
2000632,NISSAN SERVICE CENTRE,JLN BESERAH,3.8198495357823,103.3323435684
2000596,KEMAMAN KOPITIAM,JLN TUN ISMAIL,3.8163183961791,103.33011769565
2000348,DEWAN GALING,JLN BESERAH,3.8221460850608,103.33214107005
2000294,SK GALING,JLN BESERAH,3.8242372069111,103.33325338324
2000223,RESTORAN ZAM ZAM,JLN BESERAH,3.8250994730393,103.33488123815
2000594,SMK SULTAN ABU BAKAR,JLN BESERAH,3.8265521124903,103.33783138576
2000597,CIMB BANK,JLN BESERAH,3.8279311419494,103.34013347687
2000599,PETRON,JLN BESERAH,3.8291730535744,103.34167959241
2000598,KOTA MOTOR,JLN BESERAH,3.8313404701409,103.34482646442
2000600,GEDUNG TEN TEN,JLN BESERAH,3.8327646717488,103.34711049157
2000601,(M) PASARAYA TUNAS MANJA JALAN BESERAH,JLN BESERAH,3.8368707068122,103.35200927688
2000602,JPAM,JLN BESERAH,3.8479388351078,103.36099125177
2000603,POLIKLINIK KOMUNITI,JLN BESERAH,3.8501279618017,103.36133819277
2000604,PMC,JLN BESERAH,3.8535492031948,103.362844202
2000605,ASTAKA,JLN BESERAH,3.8580189878817,103.36410512241
2000606,MASJID BESERAH,JLN BESERAH,3.859366301556,103.36403952073
2000607,TAMAN SATELIT VILLAGE,JLN BESERAH,3.8624507076585,103.36438474803
2000608,KAMPUNG ALOR LADANG,JLN BESERAH,3.864678116043,103.36582103086
2000609,DUTA SAND,JLN BESERAH,3.8685045367568,103.36640793141
2000610,KAMPUNG BATU HITAM,JLN BESERAH,3.8768774391176,103.36582464947
2000611,SMK BESERAH,JLN BESERAH,3.87855908926,103.36562334028
2000612,GIAT MARA,JLN BESERAH,3.8827085165345,103.36489507241
2000613,TAMAN BATU HITAM,JLN BESERAH,3.8899789069262,103.36470999703
2000614,KAMPUNG SUNGAI KARANG,JLN BESERAH,3.8935865244991,103.36438790623
2000615,MASJID TENGKU PANGLIMA PERANG,JLN BESERAH,3.8958918169791,103.36401430028
2000616,KAMPUNG SUNGAI KARANG DARAT,JLN BESERAH,3.9029010382873,103.36438791052
2000617,SWISS GARDEN RESORT SPA,JLN BESERAH,3.9113655968342,103.36444354397
2000618,KAMPUNG SUNGAI KARANG PANTAI,JLN BESERAH,3.9150927972126,103.36515662998
2000619,KAMPUNG CHENGAL LEMPONG,JLN BESERAH,3.9198598068992,103.36578666062
2000620,NATURAL BATIK VILLAGE,JLN BESERAH,3.92366778191,103.36618444526
2000621,TAMAN BALOK JAYA 2,JLN BESERAH,3.930506003065,103.3669725134
2000622,MASJID PANTAI BALOK,JLN BESERAH,3.9337095545949,103.36811881266
2000623,SK BALOK,JLN BESERAH,3.9373841849862,103.3696873982
2000624,PERKAMPUNGAN BALOK BARU,JLN BESERAH,3.9403800649771,103.37099618893
2000625,KAMPUNG SEBERANG BALOK 1,JLN BESERAH,3.9459143849448,103.38015183931
2000626,TAMAN AISHAH,JLN BESERAH,3.9531402587689,103.38492819658
2000627,TAMAN CAHAYA,JLN BESERAH,3.9556408398315,103.38730054333
2000628,KOMPLEK PERUMAHAN TLDM,JLN BESERAH,3.9575254761518,103.38916083557
2000629,KAMPUNG SEBERANG BALOK,JLN BESERAH,3.9611681752016,103.39289969867
2000662,PERUMAHAN BALOK PERDANA,JLN BALOK PERDANA,3.9590918344458,103.37166203974
2000663,KUARTERS TLDM,JLN BALOK PERDANA,3.9581986861191,103.37274432106
2000664,SMK PELABUHAN,JLN BALOK PERDANA,3.9605320927757,103.37746712846
2000102,(M) POLISAS,JLN POLITEKNIK,3.861418419587,103.31298699207
2000353,PEJABAT POLISAS,JLN SEMAMBU,3.8639327272487,103.31770870605
2000357,PINTU UTAMA POLISAS,JLN SEMAMBU,3.8656347398845,103.31867770065
2000104,PERUMAHAN SEMAMBU 1,JLN SEMAMBU,3.8516928711655,103.33368631395
2000480,PERUMAHAN SEMAMBU 2,JLN SEMAMBU,3.8495980428877,103.33530195008
2000396,MACINDA HONDA,JLN SEMAMBU 5,3.8506300782046,103.33126653682
2000394,LEONG ART,JLN SERI SETALI,3.84481948028,103.33335755718
2000057,ENG HONG,JLN AIR PUTIH,3.8423592497418,103.3377198187
2000287,(M) CRYSTAL CITY HOTEL,JLN AIR PUTIH,3.8393393200546,103.33795974247
2000047,LOT KEDAI AIR PUTIH,JLN AIR PUTIH,3.8353852663113,103.33682400559
2000295,BALAI POLIS,JLN AIR PUTIH,3.8329334354674,103.33623454881
2000420,AIR PUTIH,JLN AIR PUTIH,3.8303199886546,103.33623959905
2000212,SMK AIR PUTIH,JLN AIR PUTIH,3.8284656333092,103.3359730926
2000073,TUNAS CAPITAL,JLN HJ AHMAD,3.8212567935668,103.33056729364
2000260,KUARTERS SKM,JLN DATO'LIM HOE LEK,3.8225433531526,103.32718874463
2000113,TUNAS MANJA,JLN DATO'LIM HOE LEK,3.8205585628024,103.32495989756
2000530,KUARTERS KESIHATAN,JLN DATO'LIM HOE LEK,3.8195095902392,103.32497093494
2000188,KUARTERS KESIHATAN,JLN DATO' LIM HOE LEK,3.8192561743255,103.32486339306
2000493,TUNAS MANJA,JLN DATO' LIM HOE LEK,3.8206577893013,103.32483366601
2000517,KUARTERS SKM,JLN DATO' LIM HOE LEK,3.8226605955831,103.32702646658
2000173,(M) COWBOY JALAN HAJI AHMAD,JLN HJ AHMAD,3.8212121930535,103.33088247869
2000094,TUNAS MANJA,JLN AIR PUTIH,3.8276878066883,103.33591157411
2000375,HOME PLUS,JLN AIR PUTIH,3.8301657300591,103.33596980879
2000140,BALAI POLIS,JLN AIR PUTIH,3.8328156473146,103.3361177379
2000484,LOT KEDAI AIR PUTIH,JLN AIR PUTIH,3.8349054566836,103.33655484349
2000169,CRYSTAL CITY HOTEL,JLN AIR PUTIH,3.8375385537075,103.33735101913
2000264,ENG HONG,JLN AIR PUTIH,3.8422866589454,103.33759391619
2000380,LEONG ART,JLN SERI SETALI,3.8446120016694,103.33361904953
2000088,PASARAYA JAYA GADING,JLN INDUSTRI SEMAMBU 5,3.8476099673786,103.33140746368
2000221,PERODUA,JLN INDUSTRI SEMAMBU 6,3.8501326578452,103.33124049626
2000125,PERUMAHAN SEMAMBU,JLN INDUSTRI SEMAMBU 7,3.8515479349223,103.33356055176
2000066,GAMBANG RESORT,JLN GAMBANG,3.7087800436756,103.05343382522
2000519,(M) SIMPANG GAMBANG RESORT,JLN GAMBANG,3.7026211913909,103.0486861763
2000021,KOLEJ MATRIKULASI GAMBANG,JLN GAMBANG,3.7170973962261,103.07349556538
2000544,UIA GAMBANG,JLN GAMBANG,3.7278984035753,103.06348145488
2000205,SIMPANG KOLEJ MATRIKULASI,JLN GAMBANG,3.7136103786551,103.07492520265
2000058,PERUMAHAN RAKYAT,JLN GAMBANG,3.7066767288678,103.09223004371
2000232,KEDAI BUAH,JLN GAMBANG,3.7063014061777,103.09428295733
2000118,BHP GAMBANG,JLN GAMBANG,3.7061567851527,103.09849549796
2000095,BALAI POLIS GAMBANG,JLN GAMBANG,3.7066513511412,103.10141960949
2000404,KLINIK KESIHATAN GAMBANG,JLN GAMBANG,3.7073261149824,103.10825858748
2000345,ESSO,LEBUHRAYA TUN RAZAK,3.7108582582416,103.11939385697
2000099,KEDIAMAN UMP 3,PERSIARAN UMP,3.7229394910035,103.12410267692
2000313,KEDIAMAN UMP 2,PERSIARAN UMP,3.7290895479999,103.12477371284
2000824,KEDIAMAN UMP 4,PERSIARAN UMP,3.7286282493261,103.12470268366
2000039,UMP,LEBUHRAYA TUN RAZAK,3.7212847938522,103.11987581263
2000453,ESSO,LEBUHRAYA TUN RAZAK,3.7124509428658,103.11999353254
2000170,CALTEX GAMBANG,JLN GAMBANG,3.7081967888615,103.12218068292
2000253,MEDAN SELERA,JLN GAMBANG,3.7091242902159,103.12462690543
2000445,SERI FAJAR,JLN GAMBANG,3.714092490263,103.1307999285
2000010,BATU 16,JLN GAMBANG,3.7273241386185,103.14927795322
2000123,LADANG TUNAS AGRO,JLN GAMBANG,3.7356548156096,103.16779380399
2000419,BATU 12,JLN GAMBANG,3.7403809865641,103.17935958176
2000251,(M) TUNAS MART BATU 11,JLN GAMBANG,3.7440744611081,103.18571588598
2000466,MAHKOTA AMAN,JLN GAMBANG,3.7488610739366,103.19160193938
2000245,SMK SRI MAHKOTA,JLN GAMBANG,3.754382739856,103.19875576743
2000049,JAYA GADING,JLN GAMBANG,3.7561254740362,103.20193873588
2000418,TUDM,JLN GAMBANG,3.7578862132175,103.20508567777
2000289,RESTORAN ZAMAN,JLN GAMBANG,3.7621336302085,103.21262035765
2000167,BATU 9,JLN GAMBANG,3.7675528529581,103.22276325807
2000422,MAYBANK TAMAN TAS,JLN GAMBANG,3.7694769333727,103.23063592365
2000354,TAMAN TAS,JLN GAMBANG,3.769811655774,103.23514516366
2000521,HAPPY HOME,JLN GAMBANG,3.7698442387278,103.24228357157
2000485,BATU 6,JLN GAMBANG,3.7710115474084,103.2516252091
2000282,(M) PASARAYA TERUS MAJU,JLN GAMBANG,3.7713715754116,103.25527927913
2000660,BATU 7,JLN GAMBANG,3.7698878091839,103.24593824926
2000661,HAPPY HOME,JLN GAMBANG,3.7695444632093,103.24160903336
2000376,TAMAN TAS,JLN GAMBANG,3.7695877333175,103.23619883063
2000464,SEKOLAH MENENGAH SAINS SULTAN HAJI AHMAD SHAH,JLN GAMBANG,3.7693033830212,103.23421899981
2000229,KAMPUNG SERI DAMAI,JLN GAMBANG,3.7690788579145,103.23053770848
2000268,BATU 8,JLN GAMBANG,3.7687195443468,103.22727978348
2000331,SIN KEE HUNG,JLN GAMBANG,3.7655483102105,103.21976974959
2000497,PASARAYA SAKAN,JLN GAMBANG,3.7644675411851,103.21747651048
2000455,RESTORAN ZAMAN,JLN GAMBANG,3.762316608757,103.21365517518
2000053,PASARAYA NIRWANA,JLN GAMBANG,3.7568899460469,103.20431358034
2000097,JAYA GADING,JLN GAMBANG,3.7550922555226,103.20078865566
2000037,BATU 11,JLN GAMBANG,3.7490975758917,103.1922765596
2000230,TUNAS MART,JLN GAMBANG,3.7442844362717,103.18667859687
2000138,BATU 12,JLN GAMBANG,3.7403371996795,103.18004376838
2000361,LADANG TUNAS AGRO,JLN GAMBANG,3.7355286572197,103.16800109236
2000379,SERI FAJAR,JLN GAMBANG,3.7134132060132,103.13027031397
2000134,CALTEX GAMBANG,JLN GAMBANG,3.7091254775229,103.12518494454
2000332,KLINIK KESIHATAN GAMBANG,JLN GAMBANG,3.7072348648552,103.10787175716
2000417,BALAI POLIS GAMBANG,JLN GAMBANG,3.7066433941711,103.10192365592
2000281,BHP GAMBANG,JLN GAMBANG,3.706003053125,103.09848682585
2000279,KEDAI BUAH,JLN GAMBANG,3.7062290904508,103.09429211264
2000359,PERUMAHAN RAKYAT,JLN GAMBANG,3.7066225359639,103.0922571613
2000543,KOLEJ KOMUNITI GAMBANG,JLN GAMBANG,3.7242019259574,103.07242706389
2000500,(M) TERMINAL SENTRAL KUANTAN,JLN DALAM TERMINAL,3.8307689764174,103.28439143973
2000820,KLINIK KESIHATAN INDERA MAHKOTA,LORONG IM 5/15,3.8247523929584,103.28736528922
2000821,SEK ASRAMA PENUH INTEGRASI KUANTAN,LORONG IM 5/15,3.8271247019353,103.28890003687
2000822,PEJABAT KESIHATAN NEGERI PAHANG,LORONG IM 5/15,3.8279641202184,103.2926344946
2000823,FELDA WILAYAH KUANTAN,JLN KOMPLEKS TUN RAZAK,3.8257703169453,103.29444838215
2000812,SIMPANG KOMPLEKS TUN RAZAK,LORONG IM 5/15,3.8277388582334,103.2930400631
2000813,KLINIK KESIHATAN INDERA MAHKOTA,LORONG IM 5/15,3.8244633286134,103.28751890834
2000814,SEK REN KEB IM,LORONG IM 5/15,3.82399974475,103.28632247625
2000815,SK TUNKU AZIZAH,LORONG IM 5/15,3.8247561472125,103.28472750435
2000494,(M) TERMINAL PEKAN,JLN ENGKU MUDA MANSUR,3.4899867969634,103.39622949559
2000029,SHELL PEKAN,JLN SULTAN AHMAD,3.4909375726665,103.39693886844
2000254,TABUNG HAJI,JLN TENG QUEE,3.4905226565421,103.39229567167
2000461,IBU PEJABAT MDP,JLN SULTAN ABU BAKAR,3.491874105363,103.38935043736
2000401,PEKAN LAMA,JLN SULTAN ABU BAKAR,3.4928574777669,103.38798079105
2000241,TANGKI AIR,JLN SULTAN ABU BAKAR,3.4942118731949,103.38675450541
2000342,RESTORAN RASA MESRA,JLN SULTAN ABU BAKAR,3.4968846985915,103.3844279822
2000180,SEKOLAH SAINS SULTAN HJ. AHMAD SHAH,JLN SULTAN ABU BAKAR,3.4990970027885,103.38250722763
2000257,MASJID PEKAN,L/RAYA PEKAN,3.5017193703756,103.38238572997
2000471,IBU PEJABAT POLIS DAERAH PEKAN,L/RAYA PEKAN,3.5121757947872,103.39414873531
2000227,BAITUR RAHAH,L/RAYA PEKAN,3.5147697101448,103.39325329671
2000432,PERODUA,L/RAYA PEKAN,3.516568240043,103.39261121444
2000238,KOLEJ KOMUNITI PEKAN,L/RAYA PEKAN,3.5212047533844,103.3910192514
2000168,PERUMAHAN LKNP,L/RAYA PEKAN,3.5249284853389,103.38977983843
2000415,ICAM,L/RAYA PEKAN,3.5280646893571,103.38871242461
2000468,SHELL PEKAN,L/RAYA PEKAN,3.5360361030352,103.38592661106
2000438,MC DONALD,L/RAYA PEKAN,3.5383678726274,103.38511255624
2000536,PETRONAS PERAMU JAYA,L/RAYA PEKAN,3.5412781615675,103.38415348798
2000273,DIN MOTOR,L/RAYA PEKAN,3.54380875249,103.38326707153
2000444,MASJID TAQWA,L/RAYA PEKAN,3.5474239084363,103.38201874972
2000478,TAMAN SEPEKAN JAYA,L/RAYA PEKAN,3.5521957168583,103.38026437779
2000537,WISMA PLMP,L/RAYA PEKAN,3.5560277543596,103.37893463783
2000383,RUMAH 500,L/RAYA PEKAN,3.5600676376193,103.37752351312
2000061,KILANG VAC,L/RAYA PEKAN,3.565083408367,103.37566963542
2000150,CALTEX,L/RAYA PEKAN,3.5742052847422,103.37406951336
2000472,SK TANAH PUTEH,L/RAYA PEKAN,3.5784899465927,103.3730178973
2000071,SMK DATO’MAHMUD MAT,L/RAYA PEKAN,3.5813916383285,103.3723377312
2000105,KAMPUNG LAMIR,L/RAYA PEKAN,3.5909877291533,103.35286138001
2000306,(M) KAMPUNG UBAI,L/RAYA PEKAN,3.6052382650621,103.32730086991
2000483,KAMPUNG SEMANGAT,L/RAYA PEKAN,3.6280376741576,103.31368584547
2000246,KAMPUNG BATU PUTIH,L/RAYA PEKAN,3.6470716622057,103.30325436833
2000142,KUARTERS PENJARA PENOR,L/RAYA PEKAN,3.6925979133335,103.28182630126
2000004,PENJARA PENOR,L/RAYA PEKAN,3.6959855675042,103.28006452905
2000051,SERI MELATI,L/RAYA PEKAN,3.7029677232194,103.27597344593
2000968,SMK MAT KILAU,LALUAN PERSEKUTUAN 3,3.750566,103.260879
2000532,PERMATANG BADAK JAYA,JLN GAMBANG,3.7766097257765,103.26999616585
2000967,TAMAN SERI INDERAPURA,LALUAN PERSEKUTUAN 3,3.751369,103.26142
2000369,SERI MELATI,L/RAYA PEKAN,3.7040976878505,103.27577322909
2000270,PENJARA PENOR,L/RAYA PEKAN,3.6961393481797,103.28009123666
2000385,KUARTERS PENJARA PENOR,L/RAYA PEKAN,3.6928511653267,103.28185281807
2000459,KAMPUNG BATU PUTIH,L/RAYA PEKAN,3.6336444927245,103.30894100775
2000378,KAMPUNG SEMANGAT,L/RAYA PEKAN,3.6288419792446,103.31340532955
2000429,(M) KLINIK KESIHATAN KG.UBAI,L/RAYA PEKAN,3.6054644581482,103.32736346082
